Unnamed: 0,bmi,gender,is_training,name,bmi_category
4013,22.4836425781,Female,0,img_4013.bmp,Normal
4014,22.6713249127,Female,0,img_4014.bmp,Normal
4015,19.8374092986,Female,0,img_4015.bmp,Normal
4016,33.2243441358,Male,0,img_4016.bmp,Obese
4017,27.7999614198,Male,0,img_4017.bmp,Overweight
4018,58.4404203415,Male,0,img_4018.bmp,Severely Obese
4019,52.3721148433,Male,0,img_4019.bmp,Severely Obese
4020,46.2162162162,Male,0,img_4020.bmp,Severely Obese
4021,31.7094594595,Male,0,img_4021.bmp,Obese
4022,26.8702222222,Male,0,img_4022.bmp,Overweight
4023,24.3706666667,Male,0,img_4023.bmp,Normal
4024,40.6018367347,Male,0,img_4024.bmp,Severely Obese
4025,33.8587755102,Male,0,img_4025.bmp,Obese
4026,26.6057525952,Female,0,img_4026.bmp,Overweight
4027,22.044766436,Female,0,img_4027.bmp,Normal
4028,35.0702947846,Female,0,img_4028.bmp,Obese
4029,32.5905769715,Female,0,img_4029.bmp,Obese
4030,43.0408163265,Female,0,img_4030.bmp,Severely Obese
4031,34.5389266818,Female,0,img_4031.bmp,Obese
4032,66.5562130178,Male,0,img_4032.bmp,Severely Obese
4033,42.4295857988,Male,0,img_4033.bmp,Severely Obese
4034,33.9033589792,Male,0,img_4034.bmp,Obese
4035,29.2861700131,Male,0,img_4035.bmp,Overweight
4036,35.6894923259,Male,0,img_4036.bmp,Obese
4037,29.7610052285,Male,0,img_4037.bmp,Overweight
4038,40.4225,Female,0,img_4038.bmp,Severely Obese
4039,29.6822222222,Female,0,img_4039.bmp,Overweight
4040,61.6496786042,Female,0,img_4040.bmp,Severely Obese
4041,53.7417355372,Female,0,img_4041.bmp,Severely Obese
4042,44.0201558721,Female,0,img_4042.bmp,Severely Obese
4043,32.6844934157,Female,0,img_4043.bmp,Obese
4044,43.2615384615,Female,0,img_4044.bmp,Severely Obese
4045,26.6224852071,Female,0,img_4045.bmp,Overweight
4046,27.3167401806,Male,0,img_4046.bmp,Overweight
4047,24.9542113001,Male,0,img_4047.bmp,Normal
4048,38.0082179931,Male,0,img_4048.bmp,Obese
4049,26.6057525952,Male,0,img_4049.bmp,Overweight
4050,48.1765654394,Female,0,img_4050.bmp,Severely Obese
4051,43.2644450417,Female,0,img_4051.bmp,Severely Obese
4052,38.665,Male,0,img_4052.bmp,Obese
4053,35.15,Male,0,img_4053.bmp,Obese
4054,53.5998739761,Female,0,img_4054.bmp,Severely Obese
4055,26.8737660155,Female,0,img_4055.bmp,Overweight
4056,41.186240258,Female,0,img_4056.bmp,Severely Obese
4057,28.3391561408,Female,0,img_4057.bmp,Overweight
4058,46.0693131695,Female,0,img_4058.bmp,Severely Obese
4059,34.5519848771,Female,0,img_4059.bmp,Obese
4060,40.4328994083,Female,0,img_4060.bmp,Severely Obese
4061,32.1133727811,Female,0,img_4061.bmp,Obese
4062,30.5586072664,Female,0,img_4062.bmp,Obese
4063,25.0854238754,Female,0,img_4063.bmp,Overweight
4064,60.1057329895,Male,0,img_4064.bmp,Severely Obese
4065,57.7349732196,Male,0,img_4065.bmp,Severely Obese
4066,33.9023919753,Male,0,img_4066.bmp,Obese
4067,26.9863040123,Male,0,img_4067.bmp,Overweight
4068,32.0044224766,Female,0,img_4068.bmp,Obese
4069,24.6891259105,Female,0,img_4069.bmp,Normal
4070,44.2199265381,Female,0,img_4070.bmp,Severely Obese
4071,34.3753443526,Female,0,img_4071.bmp,Obese
4072,32.8870572511,Female,0,img_4072.bmp,Obese
4073,21.924704834,Female,0,img_4073.bmp,Normal
4074,26.5784499055,Male,0,img_4074.bmp,Overweight
4075,22.8869985297,Male,0,img_4075.bmp,Normal
4076,34.006987369,Female,0,img_4076.bmp,Obese
4077,28.9059392636,Female,0,img_4077.bmp,Overweight
4078,31.7464818315,Male,0,img_4078.bmp,Obese
4079,22.7393404747,Male,0,img_4079.bmp,Normal
4080,32.8734211234,Female,0,img_4080.bmp,Obese
4081,21.3488309594,Female,0,img_4081.bmp,Normal
4082,28.3627322199,Male,0,img_4082.bmp,Overweight
4083,25.7243385251,Male,0,img_4083.bmp,Overweight
4084,64.1899414062,Female,0,img_4084.bmp,Severely Obese
4085,47.7133789062,Female,0,img_4085.bmp,Severely Obese
4086,31.8820861678,Female,0,img_4086.bmp,Obese
4087,18.9521289997,Female,0,img_4087.bmp,Normal
4088,33.9033589792,Male,0,img_4088.bmp,Obese
4089,28.4946519047,Male,0,img_4089.bmp,Overweight
4090,44.1930943892,Male,0,img_4090.bmp,Severely Obese
4091,24.4051416776,Male,0,img_4091.bmp,Normal
4092,36.6145833333,Male,0,img_4092.bmp,Obese
4093,30.9189814815,Male,0,img_4093.bmp,Obese
4094,35.5050505051,Female,0,img_4094.bmp,Obese
4095,25.8218549128,Female,0,img_4095.bmp,Overweight
4096,41.1396548304,Male,0,img_4096.bmp,Severely Obese
4097,29.285855981,Male,0,img_4097.bmp,Overweight
4098,31.3258101852,Female,0,img_4098.bmp,Obese
4099,24.4097222222,Female,0,img_4099.bmp,Normal
4100,32.573847182,Female,0,img_4100.bmp,Obese
4101,21.4548897305,Female,0,img_4101.bmp,Normal
4102,24.7813581315,Male,0,img_4102.bmp,Normal
4103,23.5650951557,Male,0,img_4103.bmp,Normal
4104,39.0555555556,Female,0,img_4104.bmp,Obese
4105,25.3376951331,Female,0,img_4105.bmp,Overweight
4106,38.6169433594,Female,0,img_4106.bmp,Obese
4107,28.3190917969,Female,0,img_4107.bmp,Overweight
4108,24.6293252595,Male,0,img_4108.bmp,Normal
4109,22.8049307958,Male,0,img_4109.bmp,Normal
4110,46.0693131695,Female,0,img_4110.bmp,Severely Obese
4111,37.5051459777,Female,0,img_4111.bmp,Obese
4112,42.8208359588,Male,0,img_4112.bmp,Severely Obese
4113,35.4379332073,Male,0,img_4113.bmp,Obese
4114,27.9073724008,Male,0,img_4114.bmp,Overweight
4115,23.6252888049,Male,0,img_4115.bmp,Normal
4116,28.4069387755,Male,0,img_4116.bmp,Overweight
4117,24.2463265306,Male,0,img_4117.bmp,Normal
4118,34.7476586889,Female,0,img_4118.bmp,Obese
4119,25.237773153,Female,0,img_4119.bmp,Overweight
4120,32.2532894737,Male,0,img_4120.bmp,Obese
4121,24.3421052632,Male,0,img_4121.bmp,Normal
4122,30.4734471758,Male,0,img_4122.bmp,Obese
4123,23.4817038844,Male,0,img_4123.bmp,Normal
4124,57.387755102,Male,0,img_4124.bmp,Severely Obese
4125,27.2591836735,Male,0,img_4125.bmp,Overweight
4126,26.6228558699,Female,0,img_4126.bmp,Overweight
4127,21.2982846959,Female,0,img_4127.bmp,Normal
4128,37.5852082869,Male,0,img_4128.bmp,Obese
4129,30.6945867677,Male,0,img_4129.bmp,Obese
4130,31.2368164062,Female,0,img_4130.bmp,Obese
4131,22.6552734375,Female,0,img_4131.bmp,Normal
4132,33.9436686391,Female,0,img_4132.bmp,Obese
4133,31.1150295858,Female,0,img_4133.bmp,Obese
4134,23.7075976989,Male,0,img_4134.bmp,Normal
4135,22.7314024995,Male,0,img_4135.bmp,Normal
4136,42.8208359588,Male,0,img_4136.bmp,Severely Obese
4137,35.4379332073,Male,0,img_4137.bmp,Obese
4138,37.7926998611,Male,0,img_4138.bmp,Obese
4139,28.8674866098,Male,0,img_4139.bmp,Overweight
4140,36.5764828304,Female,0,img_4140.bmp,Obese
4141,26.517950052,Female,0,img_4141.bmp,Overweight
4142,20.0857142857,Female,0,img_4142.bmp,Normal
4143,18.6510204082,Female,0,img_4143.bmp,Normal
4144,41.8675555556,Male,0,img_4144.bmp,Severely Obese
4145,24.9955555556,Male,0,img_4145.bmp,Normal
4146,35.7358333333,Female,0,img_4146.bmp,Obese
4147,28.7058333333,Female,0,img_4147.bmp,Overweight
4148,40.6194571352,Female,0,img_4148.bmp,Severely Obese
4149,30.2284332169,Female,0,img_4149.bmp,Obese
4150,40.9320710059,Female,0,img_4150.bmp,Severely Obese
4151,37.1050887574,Female,0,img_4151.bmp,Obese
4152,27.3167401806,Male,0,img_4152.bmp,Overweight
4153,24.36357908,Male,0,img_4153.bmp,Normal
4154,26.6027832031,Female,0,img_4154.bmp,Overweight
4155,22.3120117188,Female,0,img_4155.bmp,Normal
4156,46.6350156087,Female,0,img_4156.bmp,Severely Obese
4157,40.2341311134,Female,0,img_4157.bmp,Severely Obese
4158,28.3190917969,Female,0,img_4158.bmp,Overweight
4159,25.9162597656,Female,0,img_4159.bmp,Overweight
4160,32.0789359862,Female,0,img_4160.bmp,Obese
4161,27.0618512111,Female,0,img_4161.bmp,Overweight
4162,48.1413966049,Male,0,img_4162.bmp,Severely Obese
4163,40.9540895062,Male,0,img_4163.bmp,Severely Obese
4164,33.7153061224,Male,0,img_4164.bmp,Obese
4165,25.8244897959,Male,0,img_4165.bmp,Overweight
4166,39.1671428571,Male,0,img_4166.bmp,Obese
4167,30.1285714286,Male,0,img_4167.bmp,Obese
4168,45.2588549788,Male,0,img_4168.bmp,Severely Obese
4169,31.9474270439,Male,0,img_4169.bmp,Obese
4170,38.2418981481,Male,0,img_4170.bmp,Obese
4171,22.2399691358,Male,0,img_4171.bmp,Normal
4172,40.6828703704,Male,0,img_4172.bmp,Severely Obese
4173,23.7316743827,Male,0,img_4173.bmp,Normal
4174,45.1537629758,Female,0,img_4174.bmp,Severely Obese
4175,36.6399221453,Female,0,img_4175.bmp,Obese
4176,26.4967268399,Male,0,img_4176.bmp,Overweight
4177,22.3130331283,Male,0,img_4177.bmp,Normal
4178,49.9445800781,Female,0,img_4178.bmp,Severely Obese
4179,40.8481445312,Female,0,img_4179.bmp,Severely Obese
4180,85.9870605469,Female,0,img_4180.bmp,Severely Obese
4181,72.0849609375,Female,0,img_4181.bmp,Severely Obese
4182,36.6380502614,Male,0,img_4182.bmp,Obese
4183,26.0853432282,Male,0,img_4183.bmp,Overweight
4184,44.3320408163,Male,0,img_4184.bmp,Severely Obese
4185,28.5504081633,Male,0,img_4185.bmp,Overweight
4186,35.6183148808,Male,0,img_4186.bmp,Obese
4187,27.7031337962,Male,0,img_4187.bmp,Overweight
4188,35.3040540541,Male,0,img_4188.bmp,Obese
4189,25.5472972973,Male,0,img_4189.bmp,Overweight
4190,51.6911764706,Female,0,img_4190.bmp,Severely Obese
4191,42.5692041522,Female,0,img_4191.bmp,Severely Obese
4192,36.2435555556,Male,0,img_4192.bmp,Obese
4193,30.9944888889,Male,0,img_4193.bmp,Obese
4194,31.6142011834,Female,0,img_4194.bmp,Obese
4195,26.289704142,Female,0,img_4195.bmp,Overweight
4196,36.2435555556,Male,0,img_4196.bmp,Obese
4197,28.7448888889,Male,0,img_4197.bmp,Overweight
4198,27.1216568047,Female,0,img_4198.bmp,Overweight
4199,24.9585798817,Female,0,img_4199.bmp,Normal
4200,47.4671052632,Male,0,img_4200.bmp,Severely Obese
4201,34.0789473684,Male,0,img_4201.bmp,Obese
4202,34.5647762747,Female,0,img_4202.bmp,Obese
4203,27.4323621228,Female,0,img_4203.bmp,Overweight
4204,40.4928,Male,0,img_4204.bmp,Severely Obese
4205,34.6188444444,Male,0,img_4205.bmp,Obese
1,26.4537197232,Male,1,aug_bd2bef15_img_1.bmp,Overweight
6,25.8455882353,Female,1,aug_7a0d87e2_img_6.bmp,Overweight
9,26.7888757396,Female,1,aug_41ec4b93_img_9.bmp,Overweight
15,25.7994445547,Male,1,aug_bdcb5d38_img_15.bmp,Overweight
20,26.6224852071,Male,1,aug_65967c64_img_20.bmp,Overweight
31,27.7999614198,Male,1,aug_63d6a85a_img_31.bmp,Overweight
34,29.2252456538,Female,1,aug_5aa5d947_img_34.bmp,Overweight
41,28.8904109589,Male,1,aug_9ad61fc1_img_41.bmp,Overweight
45,25.8455882353,Male,1,aug_ebd3533e_img_45.bmp,Overweight
50,27.8220155709,Male,1,aug_96ecb777_img_50.bmp,Overweight
53,27.365916955,Male,1,aug_2a23d4b5_img_53.bmp,Overweight
59,29.1772460938,Female,1,aug_851cf2fd_img_59.bmp,Overweight
65,26.6228558699,Male,1,aug_e846e512_img_65.bmp,Overweight
67,25.7446289062,Female,1,aug_0dd9553a_img_67.bmp,Overweight
69,29.5500093826,Male,1,aug_7834cf57_img_69.bmp,Overweight
73,26.3096458008,Male,1,aug_6f80c022_img_73.bmp,Overweight
77,25.1249704142,Female,1,aug_94d9a61d_img_77.bmp,Overweight
81,26.936065939,Female,1,aug_50f127cb_img_81.bmp,Overweight
83,29.2105263158,Male,1,aug_713fa849_img_83.bmp,Overweight
97,29.950295858,Male,1,aug_47254006_img_97.bmp,Overweight
98,29.285855981,Male,1,aug_11cbe6f9_img_98.bmp,Overweight
99,25.1021622694,Male,1,aug_8e7d7c54_img_99.bmp,Overweight
100,29.8341049383,Male,1,aug_96349ab7_img_100.bmp,Overweight
106,29.8341049383,Male,1,aug_b29d971f_img_106.bmp,Overweight
109,25.6810204082,Female,1,aug_4a2abc27_img_109.bmp,Overweight
111,28.4301470588,Male,1,aug_a17d65fa_img_111.bmp,Overweight
115,25.5592105263,Male,1,aug_e9b68a06_img_115.bmp,Overweight
117,28.2432432432,Male,1,aug_9adc3987_img_117.bmp,Overweight
119,27.4609375,Female,1,aug_2ada0383_img_119.bmp,Overweight
125,29.7984429066,Female,1,aug_345fe947_img_125.bmp,Overweight
127,29.6175147929,Female,1,aug_4b02b541_img_127.bmp,Overweight
131,26.9098183391,Female,1,aug_581017ff_img_131.bmp,Overweight
145,26.936065939,Female,1,aug_8b3ecbaf_img_145.bmp,Overweight
150,29.5628858025,Male,1,aug_5e6c0264_img_150.bmp,Overweight
151,27.1219135802,Male,1,aug_c856527a_img_151.bmp,Overweight
153,27.0214240706,Male,1,aug_059a836e_img_153.bmp,Overweight
157,25.7446289062,Female,1,aug_7b06fd0d_img_157.bmp,Overweight
158,28.6456626759,Male,1,aug_652e5ba0_img_158.bmp,Overweight
159,25.2495274102,Male,1,aug_9f83d050_img_159.bmp,Overweight
160,25.8218549128,Male,1,aug_3bae3b7c_img_160.bmp,Overweight
163,28.0550304558,Male,1,aug_ac8b8e38_img_163.bmp,Overweight
164,29.527027027,Male,1,aug_623e90b3_img_164.bmp,Overweight
165,25.6756756757,Male,1,aug_18a41dae_img_165.bmp,Overweight
167,25.8455882353,Male,1,aug_7d88ec1a_img_167.bmp,Overweight
170,26.5784499055,Male,1,aug_1449bd97_img_170.bmp,Overweight
171,25.1018693552,Male,1,aug_3251ca94_img_171.bmp,Overweight
172,25.4990817264,Male,1,aug_2d848cb1_img_172.bmp,Overweight
175,28.7448888889,Male,1,aug_6de806a1_img_175.bmp,Overweight
176,28.12,Male,1,aug_0331c4d0_img_176.bmp,Overweight
179,27.9073724008,Male,1,aug_baa50f8a_img_179.bmp,Overweight
181,25.9878176854,Male,1,aug_86ba3ca1_img_181.bmp,Overweight
184,29.5316110061,Male,1,aug_e264a741_img_184.bmp,Overweight
185,26.5784499055,Male,1,aug_91e84cdc_img_185.bmp,Overweight
186,25.1021622694,Male,1,aug_41dbda02_img_186.bmp,Overweight
188,26.6228558699,Male,1,aug_039c4481_img_188.bmp,Overweight
193,25.1021622694,Male,1,aug_e9debb8f_img_193.bmp,Overweight
194,29.8341049383,Male,1,aug_3d20a9d0_img_194.bmp,Overweight
196,27.669982699,Male,1,aug_ba5b9f21_img_196.bmp,Overweight
201,26.1677631579,Male,1,aug_d94b92a1_img_201.bmp,Overweight
213,25.8244897959,Male,1,aug_bca1c952_img_213.bmp,Overweight
214,28.1260813149,Male,1,aug_0538ec86_img_214.bmp,Overweight
215,26.4537197232,Male,1,aug_69414fe3_img_215.bmp,Overweight
216,26.1114285714,Male,1,aug_48109fdc_img_216.bmp,Overweight
218,26.7577854671,Male,1,aug_a6bc32c1_img_218.bmp,Overweight
222,28.2426538108,Female,1,aug_dd334faf_img_222.bmp,Overweight
229,27.1219135802,Male,1,aug_a1be8b7e_img_229.bmp,Overweight
230,27.8912914104,Male,1,aug_d1ee3876_img_230.bmp,Overweight
235,25.8244897959,Female,1,aug_d277802f_img_235.bmp,Overweight
241,28.7933207309,Male,1,aug_ae3f54c5_img_241.bmp,Overweight
247,28.9719313878,Female,1,aug_5542291c_img_247.bmp,Overweight
249,25.0877700617,Male,1,aug_1ff20b1a_img_249.bmp,Overweight
251,27.2880473373,Female,1,aug_b1a930ae_img_251.bmp,Overweight
259,25.5415224913,Male,1,aug_7704b043_img_259.bmp,Overweight
263,27.9740484429,Male,1,aug_ddaca50e_img_263.bmp,Overweight
266,26.3096458008,Female,1,aug_f3c354f3_img_266.bmp,Overweight
271,26.5684051398,Female,1,aug_6e65e342_img_271.bmp,Overweight
273,26.5158566335,Male,1,aug_6629ce65_img_273.bmp,Overweight
285,26.1200975793,Male,1,aug_7d695e88_img_285.bmp,Overweight
286,25.8401596303,Female,1,aug_c3869fa9_img_286.bmp,Overweight
288,27.5624860771,Male,1,aug_edc2fea5_img_288.bmp,Overweight
291,29.3697777778,Male,1,aug_42428059_img_291.bmp,Overweight
293,27.7518349534,Female,1,aug_321d2fdb_img_293.bmp,Overweight
299,25.4189189189,Male,1,aug_8d6a4a3c_img_299.bmp,Overweight
307,28.4780092593,Male,1,aug_0ff75e41_img_307.bmp,Overweight
312,27.3167401806,Male,1,aug_9dc42100_img_312.bmp,Overweight
317,26.7027027027,Male,1,aug_6dc10912_img_317.bmp,Overweight
319,29.4943771626,Female,1,aug_05c48581_img_319.bmp,Overweight
321,27.8912914104,Male,1,aug_7be5622b_img_321.bmp,Overweight
329,26.6853061224,Male,1,aug_2375cd7e_img_329.bmp,Overweight
333,26.6057525952,Male,1,aug_a85ebe36_img_333.bmp,Overweight
337,26.9116156877,Male,1,aug_ca0a4597_img_337.bmp,Overweight
338,26.6287878788,Female,1,aug_5ba007be_img_338.bmp,Overweight
341,25.7243385251,Male,1,aug_5397c98c_img_341.bmp,Overweight
342,29.6424354866,Male,1,aug_88db32d3_img_342.bmp,Overweight
345,25.1018693552,Male,1,aug_9b2ddfe2_img_345.bmp,Overweight
349,27.7031337962,Male,1,aug_23c6f343_img_349.bmp,Overweight
351,28.1889062152,Female,1,aug_220760c4_img_351.bmp,Overweight
355,27.4058810425,Male,1,aug_5cc9fbf5_img_355.bmp,Overweight
361,25.4375,Male,1,aug_b60c52c5_img_361.bmp,Overweight
367,26.037037037,Female,1,aug_b7e96413_img_367.bmp,Overweight
369,27.1201777778,Male,1,aug_12839c83_img_369.bmp,Overweight
379,27.0665972945,Female,1,aug_9065baca_img_379.bmp,Overweight
384,28.693877551,Male,1,aug_37fbea1e_img_384.bmp,Overweight
388,29.598351526,Male,1,aug_27ceadae_img_388.bmp,Overweight
389,25.9964357318,Male,1,aug_596d65b2_img_389.bmp,Overweight
393,26.6287878788,Female,1,aug_fb49b5d1_img_393.bmp,Overweight
397,26.6228558699,Male,1,aug_3ddf006c_img_397.bmp,Overweight
403,25.8244897959,Male,1,aug_8be86158_img_403.bmp,Overweight
406,28.7933207309,Male,1,aug_862ebd35_img_406.bmp,Overweight
409,25.8455882353,Male,1,aug_80aa965b_img_409.bmp,Overweight
420,28.5885736957,Male,1,aug_65b94e14_img_420.bmp,Overweight
425,27.9934210526,Male,1,aug_fc492b97_img_425.bmp,Overweight
426,28.9519526627,Male,1,aug_e1adfb2f_img_426.bmp,Overweight
427,25.7905325444,Male,1,aug_b0db5466_img_427.bmp,Overweight
429,26.5784499055,Male,1,aug_f78c4667_img_429.bmp,Overweight
430,29.2611862643,Female,1,aug_99b423a6_img_430.bmp,Overweight
431,25.237773153,Female,1,aug_fad0ccdd_img_431.bmp,Overweight
439,27.835053481,Male,1,aug_a0dc20b2_img_439.bmp,Overweight
445,25.8455882353,Female,1,aug_91d3bab6_img_445.bmp,Overweight
447,25.5592105263,Male,1,aug_45b2c4a5_img_447.bmp,Overweight
456,29.0495867769,Female,1,aug_ed92596b_img_456.bmp,Overweight
457,28.2426538108,Female,1,aug_78e6f8f8_img_457.bmp,Overweight
459,25.1763085399,Female,1,aug_9d25435c_img_459.bmp,Overweight
462,27.4058810425,Female,1,aug_b4a3a4d2_img_462.bmp,Overweight
463,25.3700155937,Female,1,aug_46b22177_img_463.bmp,Overweight
464,26.9552662722,Female,1,aug_78ba17c1_img_464.bmp,Overweight
469,25.0877700617,Male,1,aug_a2a86727_img_469.bmp,Overweight
471,26.5794753086,Male,1,aug_d4a95519_img_471.bmp,Overweight
473,29.9946666667,Male,1,aug_09930bb9_img_473.bmp,Overweight
476,25.4924945185,Male,1,aug_660b7e5e_img_476.bmp,Overweight
479,27.2575231481,Male,1,aug_33f0391e_img_479.bmp,Overweight
481,26.775639754,Male,1,aug_8b7d1338_img_481.bmp,Overweight
488,29.6747919144,Female,1,aug_c1917ce8_img_488.bmp,Overweight
491,26.2453333333,Male,1,aug_0e81b3ba_img_491.bmp,Overweight
493,28.940978786,Male,1,aug_b1b04598_img_493.bmp,Overweight
495,27.9934210526,Male,1,aug_57a943c6_img_495.bmp,Overweight
497,29.9851020408,Male,1,aug_419204c6_img_497.bmp,Overweight
500,28.0550304558,Male,1,aug_9723eb04_img_500.bmp,Overweight
503,26.4967268399,Male,1,aug_d287844c_img_503.bmp,Overweight
507,27.7999614198,Male,1,aug_3d01b1fd_img_507.bmp,Overweight
510,29.5316110061,Male,1,aug_c533dae0_img_510.bmp,Overweight
511,25.8401596303,Male,1,aug_9067834e_img_511.bmp,Overweight
516,29.950295858,Male,1,aug_a01adbc6_img_516.bmp,Overweight
519,25.0568055246,Male,1,aug_99b642be_img_519.bmp,Overweight
527,26.3839369488,Male,1,aug_4c35674a_img_527.bmp,Overweight
529,27.6311413454,Female,1,aug_f2faea38_img_529.bmp,Overweight
541,25.8244897959,Male,1,aug_05009251_img_541.bmp,Overweight
547,27.4058810425,Male,1,aug_5e3c00f8_img_547.bmp,Overweight
553,29.285855981,Male,1,aug_964fe3d6_img_553.bmp,Overweight
557,28.7448888889,Male,1,aug_07f04aa9_img_557.bmp,Overweight
563,27.0435353725,Male,1,aug_8dc4d7e7_img_563.bmp,Overweight
567,25.0854238754,Female,1,aug_66ce03c2_img_567.bmp,Overweight
571,28.3396321492,Female,1,aug_296863f9_img_571.bmp,Overweight
572,28.1889062152,Male,1,aug_5605b1ab_img_572.bmp,Overweight
573,27.5624860771,Male,1,aug_fab714b9_img_573.bmp,Overweight
576,29.7549565605,Female,1,aug_0508e8dd_img_576.bmp,Overweight
578,29.2851414569,Male,1,aug_e585f712_img_578.bmp,Overweight
584,25.6827916352,Female,1,aug_fad2d841_img_584.bmp,Overweight
586,29.7549565605,Male,1,aug_a85f95d3_img_586.bmp,Overweight
587,25.0568055246,Male,1,aug_71f37899_img_587.bmp,Overweight
589,25.983241506,Female,1,aug_89a83784_img_589.bmp,Overweight
595,26.1200975793,Male,1,aug_3b0dd293_img_595.bmp,Overweight
599,27.3167401806,Male,1,aug_c6ad453a_img_599.bmp,Overweight
601,26.2595214844,Female,1,aug_730850b5_img_601.bmp,Overweight
603,26.5418367347,Male,1,aug_65e18b06_img_603.bmp,Overweight
605,25.5729980469,Male,1,aug_d7adeb80_img_605.bmp,Overweight
609,25.0647401013,Male,1,aug_f980fd1b_img_609.bmp,Overweight
610,26.1891891892,Male,1,aug_6364e789_img_610.bmp,Overweight
615,25.9569230769,Female,1,aug_5031da56_img_615.bmp,Overweight
619,27.8912914104,Male,1,aug_d0653385_img_619.bmp,Overweight
624,29.6464100346,Male,1,aug_6767f6cd_img_624.bmp,Overweight
629,29.9504757785,Male,1,aug_a50589ac_img_629.bmp,Overweight
632,29.7566137566,Female,1,aug_8a549d79_img_632.bmp,Overweight
635,29.2105263158,Male,1,aug_804206ed_img_635.bmp,Overweight
637,27.8912914104,Male,1,aug_849b0b57_img_637.bmp,Overweight
639,26.3175675676,Male,1,aug_54b41c5d_img_639.bmp,Overweight
643,28.2863905325,Female,1,aug_be2b01ec_img_643.bmp,Overweight
649,29.6424354866,Male,1,aug_7103e9e0_img_649.bmp,Overweight
651,27.4951111111,Male,1,aug_e981ac6a_img_651.bmp,Overweight
661,29.2847337278,Female,1,aug_34535400_img_661.bmp,Overweight
665,28.2426538108,Female,1,aug_11a5808b_img_665.bmp,Overweight
666,26.7763157895,Male,1,aug_de24d42a_img_666.bmp,Overweight
673,25.4990817264,Female,1,aug_496fbd92_img_673.bmp,Overweight
675,28.8153263533,Male,1,aug_b8edfaa6_img_675.bmp,Overweight
679,29.5337465565,Male,1,aug_6c8b4838_img_679.bmp,Overweight
681,27.365916955,Male,1,aug_9e253455_img_681.bmp,Overweight
683,26.517950052,Female,1,aug_fe590023_img_683.bmp,Overweight
687,27.7317554241,Male,1,aug_e1d8681c_img_687.bmp,Overweight
697,26.289704142,Female,1,aug_4a60f9a5_img_697.bmp,Overweight
699,28.8862456747,Male,1,aug_740c21b4_img_699.bmp,Overweight
703,25.0337837838,Male,1,aug_9f91aabc_img_703.bmp,Overweight
709,26.289704142,Female,1,aug_ecec1560_img_709.bmp,Overweight
711,25.7243385251,Male,1,aug_9263f77b_img_711.bmp,Overweight
715,29.285855981,Male,1,aug_60b03b89_img_715.bmp,Overweight
721,28.693877551,Male,1,aug_64a0e74f_img_721.bmp,Overweight
723,27.9669731657,Male,1,aug_2ac0c443_img_723.bmp,Overweight
725,25.8401596303,Female,1,aug_a319d0c9_img_725.bmp,Overweight
733,26.6228558699,Female,1,aug_8e74dda1_img_733.bmp,Overweight
739,29.0495867769,Female,1,aug_7b7d6689_img_739.bmp,Overweight
747,26.5158566335,Male,1,aug_9d6ec2e8_img_747.bmp,Overweight
761,25.1763085399,Female,1,aug_f4c60ea8_img_761.bmp,Overweight
763,27.5624860771,Male,1,aug_8017bf8b_img_763.bmp,Overweight
764,29.4112244898,Male,1,aug_35992485_img_764.bmp,Overweight
765,25.8244897959,Male,1,aug_7cc856ae_img_765.bmp,Overweight
771,27.4357208448,Female,1,aug_80a84dbb_img_771.bmp,Overweight
773,27.4609375,Female,1,aug_84661294_img_773.bmp,Overweight
779,25.0568055246,Female,1,aug_1eca727e_img_779.bmp,Overweight
780,29.088636841,Female,1,aug_67c736cc_img_780.bmp,Overweight
789,27.365916955,Female,1,aug_f786529b_img_789.bmp,Overweight
793,27.1940091252,Male,1,aug_fc363371_img_793.bmp,Overweight
795,25.8244897959,Male,1,aug_576699a8_img_795.bmp,Overweight
797,29.8341049383,Male,1,aug_0107ad66_img_797.bmp,Overweight
798,27.6895918367,Male,1,aug_3565c37e_img_798.bmp,Overweight
802,29.5316110061,Male,1,aug_6530b16b_img_802.bmp,Overweight
804,26.7763157895,Male,1,aug_96928718_img_804.bmp,Overweight
809,29.3697777778,Male,1,aug_07cd17e3_img_809.bmp,Overweight
811,25.6756756757,Male,1,aug_932d4f79_img_811.bmp,Overweight
813,25.7658179012,Female,1,aug_4089a964_img_813.bmp,Overweight
815,26.6287878788,Male,1,aug_24d2114a_img_815.bmp,Overweight
816,27.4609375,Female,1,aug_88cadaf7_img_816.bmp,Overweight
821,29.0948669712,Female,1,aug_fda64b6d_img_821.bmp,Overweight
822,25.3971854652,Male,1,aug_4611b0de_img_822.bmp,Overweight
825,26.4560946746,Male,1,aug_e02e44ae_img_825.bmp,Overweight
829,25.8401596303,Male,1,aug_43453f04_img_829.bmp,Overweight
830,27.4357208448,Female,1,aug_dd63b403_img_830.bmp,Overweight
833,29.7549565605,Female,1,aug_5a198985_img_833.bmp,Overweight
839,29.4112244898,Female,1,aug_a6905e92_img_839.bmp,Overweight
841,26.9863040123,Male,1,aug_b6da11f6_img_841.bmp,Overweight
847,27.0435353725,Male,1,aug_c1c38e46_img_847.bmp,Overweight
850,27.0926709735,Female,1,aug_f4a0b57a_img_850.bmp,Overweight
853,26.3839369488,Male,1,aug_2d5d8d52_img_853.bmp,Overweight
